Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Country (product.metafields.custom.country),Decade (product.metafields.custom.decade),Director (product.metafields.custom.director),Format (product.metafields.custom.format),Genres (product.metafields.custom.genres),Media condition (product.metafields.custom.media_condition),Runtime (min) (product.metafields.custom.runtime),Staff pick note (product.metafields.custom.staff_pick_note),Year (product.metafields.custom.year),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media content type (product.metafields.shopify.media-content-type),MPAA rating (product.metafields.shopify.mpaa-rating),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target audience (product.metafields.shopify.target-audience),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Supercycle Methods (product.metafields.supercycle.methods),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
to-catch-a-king-vhs-rental-drama,To Catch a King,"<p>Robert Wagner plays an American who owns a Lisbon nightclub and Teri Garr is a slightly dippy chanteuse who has stumbled across a Nazi plot to kidnap the Duke and Duchess of Windsor, living at the time (1942) in Portugal.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, Supercycle product, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19981050,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/ixKd4xFIQXa8v2Stlek3UTgLvUA.jpg?v=1788880539,1,To Catch a King (1984) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
far-from-heaven-vhs-rental-drama,Far From Heaven,,VHS,Media > Videos,,"Drama, Formatted, Rental, Supercycle product, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19948282,,,,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
the-prince-of-tides-vhs-rental-drama,The Prince of Tides,<p>A troubled Southern man talks to his suicidal sister's psychiatrist about their family history and falls in love with her (and New York City) in the process.</p>,VHS,Media > Videos,,"Drama, Formatted, Rental, Supercycle product, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19915514,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/1AyeW3YlwfhRwLDeUCW686obceb.jpg?v=1788880541,1,The Prince of Tides (1991) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
gods-and-monsters-vhs-rental-drama,Gods and Monsters,"<p>It's 1957, and James Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, Supercycle product, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19882746,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/awvJH3NtXoStsjAtXKr99hfuVaG_9ddc8918-6d71-4af7-ae64-14b8a6f9f46e.jpg?v=1788880542,1,Gods and Monsters (1998) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
smokey-bites-the-dust-vhs-rental-comedy,Smokey Bites the Dust,<p>Follows the rivalry between a small-town Southern sheriff and a small-town delinquent who steals cars and then destroys them with the sheriff’s daughter by his side.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, Supercycle product, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19849978,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/tf9Pt4MRFwPTVoBAHbEFhEp6C4Y.jpg?v=1788880542,1,Smokey Bites the Dust (1981) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
isnt-she-great-vhs-rental-comedy,Isn't She Great,<p>An unsuccessful over-the-top actress becomes a successful over-the-top authoress in this biography of Jacqueline Susann.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, Supercycle product, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19817210,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/ikmulTGVfW6jYYNz4iO5yoN7dla.jpg?v=1788880544,1,Isn't She Great (2000) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
the-survivors-vhs-rental-comedy,The Survivors,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19784442,,,,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
eat-drink-man-woman-vhs-rental-comedy,Eat Drink Man Woman,"<p>Retired and widowed Chinese master chef Chu lives in modern day Taipei, with his three attractive daughters, all of whom are unattached. Soon, each daughter encounters a new man in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19751674,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg?v=1788880545,1,Eat Drink Man Woman (1994) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
god-said-ha-vhs-rental-comedy,God Said Ha!,<p>Julia Sweeney tells the viewers the monologue about the hard time in her life when her brother fought with cancer and she was also diagnosed with a rare form of cancer.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19718906,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/urlVr0D7fCEVK4RU0BiMs7PB5eF.jpg?v=1788880546,1,God Said Ha! (1998) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
the-man-who-knew-too-little-vhs-rental-comedy,The Man Who Knew Too Little,"<p>An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19686138,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/yVlIZa0u6CTN5LudxGX77Fk46iz.jpg?v=1788880546,1,The Man Who Knew Too Little (1997) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
another-stakeout-vhs-rental-comedy,Another Stakeout,<p>A pair of immature detectives are joined by a pesky assistant district attorney in staking out a lakeside home where an important Mafia trial witness is believed to be heading.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19653370,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/hBItFUmCrRS1mel0TM69ymBD79k.jpg?v=1788880547,1,Another Stakeout (1993) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
oddball-hall-vhs-rental-comedy,Oddball Hall,<p>Elderly jewel thieves on the run from the law pass themselves off as wizards to a village of bewildered Africans.</p>,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19587834,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/cNfNEKTr0eI2fjAvpk69e9Bjtfo.jpg?v=1788880549,1,Oddball Hall (1990) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
me-myself-i-vhs-rental-comedy,Me Myself I,"<p>Pamela Drury is unhappy, and alone. On her birthday she stumbles across a photo of Robert Dickson, and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've had, but is the grass on the other side always greener?</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19522298,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/sI8AjPZMeRKn5mQ7LD4uYTStTMc.jpg?v=1788880549,1,Me Myself I (1999) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
legal-eagles-vhs-rental-comedy,Legal Eagles,"<p>Assistant District Attorney Tom Logan is set for higher office, at least until he becomes involved with defence lawyer Laura Kelly and her unpredictable client Chelsea Deardon. It seems the least of Chelsea's crimes is the theft of a very valuable painting, but as the women persuade Logan to investigate further and to cut some official corners, a much more sinister scenario starts to emerge.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19489530,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/RH9bXtsxy12YKXqvAwKd5XmGvq_6ef05158-88c9-4085-919a-b7eb2530996f.jpg?v=1788880549,1,Legal Eagles (1986) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
the-incredibly-true-adventures-of-2-girls-in-love-vhs-rental-comedy,The Incredibly True Adventures of 2 Girls in Love,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19456762,,,,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
me-myself-and-irene-vhs-rental-comedy,"Me, Myself and Irene","<p>Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,19423994,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/rvRrcbLbpn7UJGRH1JupgHOeJFq_9d4b2282-7d7f-4c1d-9b45-4a2f1e4e015b.jpg?v=1788880551,1,"Me, Myself and Irene (2000) poster",false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
quigley-down-under-vhs-rental-action,Quigley Down Under,"<p>American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.</p>",VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96093178,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/93HWOYFsjLsCJC8RawGLv1ANZwS_3837273d-a176-46f5-9ec3-e48597fd6ec3.jpg?v=1788880552,1,Quigley Down Under (1990) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
short-cuts-vhs-rental-comedy,Short Cuts,"<p>Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96060410,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/mbNTvbtWfV4soyErimDTdX67OAr.jpg?v=1788880552,1,Short Cuts (1993) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
the-dunera-boys-vhs-rental-drama,The Dunera Boys,<p>At the start of WWII the British Government decided to arrest all Germans in the UK no matter how long they had been there. Among those arrested were many Jewish refugees and many who were fully assimilated. This film records the story of a group who were sent to a POW camp in Australia aboard the Dunera.</p>,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,96027642,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/jcEZXoX4JS3zHljqTYiSBUAV68a.jpg?v=1788880553,1,The Dunera Boys (1985) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
smart-money-vhs-rental-drama,Smart Money,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95994874,,,,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
the-heart-of-me-vhs-rental-drama,The Heart of Me,"<p>Drama set in 1930s London with two sisters, Madeleine married to Rickie, and Dinah, who falls in love with him. Rickie and Dinah begin an affair which is to have repercussions throughout all their lives.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95962106,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/4zxVdxQoptVl7lShV7FJTMiKez5.jpg?v=1788880555,1,The Heart of Me (2004) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
wish-you-were-dead-vhs-rental-comedy,Wish You Were Dead,"<p>Two bad women fight over one man in a back-stabbing, money-grabbing, insurance-hustling, double-dealing, two-timing caper.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95667194,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/2pV5mfaBdonZsPivJDhSGGYoMTs.jpg?v=1788880556,1,Wish You Were Dead (2002) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
hope-and-glory-vhs-rental-drama,Hope and Glory,<p>A middle-aged man recalls his childhood growing up in and around London during World War II.</p>,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95634426,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/4xE9oW222uiaJwMWqAdGQw4puOX.jpg?v=1788880556,1,Hope and Glory (1987) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
mussolini-and-i-vhs-rental-drama,Mussolini and I,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95601658,,,,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
were-talkin-serious-money-vhs-rental-comedy,We're Talkin' Serious Money,"<p>When a pair of misfits loses a New York mobster's money, they flee to Los Angeles, where a compromising video of powerful senators falls into their lap.</p>",VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95568890,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/3SQbsg6uWwSuCwYuky34MrqzXRk.jpg?v=1788880558,1,We're Talkin' Serious Money (1992) poster,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
easy-money-vhs-rental-comedy,Easy Money,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95536122,,,,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
year-of-the-comet-vhs-rental-action,Year of the Comet,<p>An auctioneer's daughter and a rich buyer's emissary fall for each other while trying to keep a rare wine out of the hands of evil doers.</p>,VHS,Media > Videos,,"Action, Formatted, Rental, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95470586,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/qZSn3HyI5B2jQnoPQPYxCkAgbMm.jpg?v=1788880559,1,Year of the Comet (1992) poster,false,,,,,,,,,,,,,action,,,,,,,,,,,,,,,lb,,,active
for-keeps-vhs-rental-romantic-comedy,For Keeps,"<p>Young high school couple Darcy Elliot and Stan Bobrucz are one year from graduation, with promising futures ahead of them. But their paths take a drastic turn when Darcy becomes pregnant. Unwilling to go through an abortion or an adoption — despite their parents' pleas — Darcy and Stan decide to sacrifice their college experiences and degrees in order to keep and raise the baby. After a quick marriage, the two realize it won't be as easy as they thought.</p>",VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95437818,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/q1o2jt1UXNuZmRN1Y2vg1y2T8qE.jpg?v=1788880561,1,For Keeps (1988) poster,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
extreme-days-vhs-rental-kids-family,Extreme Days,"<p>As four lifelong friends, Will, Bryan, Matt, and Corey, are on the road trip they've been planning their whole lives, Corey's beloved grandfather unexpectedly dies. When going to claim Corey's inheritance, the gang meets Matt's beautiful cousin Jessie and embark on a hilarious, extreme sports-filled adventure.</p>",VHS,Media > Videos,,"Formatted, Kids & Family, Rental, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95372282,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/yZG7XdvaGHivmjZ5UKYl6zFuSd3.jpg?v=1788880561,1,Extreme Days (2001) poster,false,,,,,,,,,,,,,kids-family,,,,,,,,,,,,,,,lb,,,active
working-girl-vhs-rental-comedy,Working Girl,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95339514,,,,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
a-fool-and-his-money-vhs-rental-romantic-comedy,A Fool and His Money,,VHS,Media > Videos,,"Formatted, Rental, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95306746,,,,false,,,,,,,,,,,,,romantic-comedy,,,,,,,,,,,,,,,lb,,,active
soap-dish-vhs-rental-comedy,Soap Dish,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95273978,,,,false,,,,,,,,,,,,,comedy,,,,,,,,,,,,,,,lb,,,active
doom-runners-vhs-rental-sci-fi,Doom Runners,"<p>In a post-apocalyptic world, a group of children move from one uncertain world to another in their quest for sanctuary.</p>",VHS,Media > Videos,,"Formatted, Rental, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95241210,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/g7PfJq6g7tg0C0EZgNdH6h8G1mt.jpg?v=1788880564,1,Doom Runners (1997) poster,false,,,,,,,,,,,,,sci-fi,,,,,,,,,,,,,,,lb,,,active
pure-country-vhs-rental-drama,Pure Country,"<p>Dusty Chandler is a super star in the country music world, but his shows have the style of a '70s rock concert. One day he takes a walk - out of his overdone concerts to find his real country roots. He's helped and hindered by friends and staff, but pushes on in his search for a real music style as well as a real romance.</p>",VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95208442,https://cdn.shopify.com/s/files/1/0826/6363/7242/files/nVilYjaslgywSsDPqLeiW94Kc7R.jpg?v=1788880564,1,Pure Country (1992) poster,false,,,,,,,,,,,,,drama,,,,,,,,,,,,,,,lb,,,active
