Reason,Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Waitlist Emails (product.metafields.custom.waitlist_emails),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
no description; no image,the-stand-vhs-floor-sale-horror,The Stand,,VHS,Media > Videos,,"Floor Sale, Formatted, Horror, VHS",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,88234746,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no image,the-stepdaughter-vhs-rental-thriller,The Stepdaughter,<p></p>,VHS,,,"Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,83073018,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,the-strangers-vhs-floor-sale-thriller,The Strangers,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,26173434,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-suicide-club-vhs-floor-sale-horror,The Suicide Club,,VHS,Media > Videos,,"Floor Sale, Formatted, Horror, VHS",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,12.00,,true,true,,,,,50140154,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-swap-vhs-floor-sale-drama,The Swap,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,07055610,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,the-sweetest-thing-dvd-rental-romantic-comedy,The Sweetest Thing,,DVD,Media > Videos,,"DVD, Formatted, Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,28729850,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-takeover-vhs-rental-action,The Takeover,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,44241146,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,the-tattooist-dvd-rental-horror,The Tattooist,,DVD,Media > Videos,,"DVD, Formatted, Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,45680890,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-ten-commandments-dvd-floor-sale-drama,The Ten Commandments,,DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,07112186,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,the-terminal-dvd-rental-comedy,The Terminal,,DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,01277178,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-terminator-dvd-floor-sale-sci-fi,The Terminator,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,27599098,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,the-terminator-vhs,The Terminator,,VHS,Media > Videos,,"Floor Sale, Formatted, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,9.00,,true,true,,,,,55452154,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,the-terrorists-vhs-rental-thriller,The Terrorists,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,29016058,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-texas-chainsaw-massacre-dvd-rental-horror,The Texas Chainsaw Massacre,,DVD,Media > Videos,,"DVD, Formatted, Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,05716986,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-thaw-dvd-floor-sale-horror,The Thaw,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,39865850,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no image,the-thief-of-bagdad-dvd-rental-drama,The Thief of Bagdad,<p></p>,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,46072058,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,the-thin-red-line-dvd-rental-drama,The Thin Red Line,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,43065850,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,the-third-wheel-vhs,The Third Wheel,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,58262266,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-thomas-crown-affair-vhs,The Thomas Crown Affair,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56173050,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,the-three-muskateers-bluray-floor-sale-action,The Three Muskateers,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,94776058,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,the-three-muskateers-dvd-rental-action,The Three Muskateers,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,02701562,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,the-time-machine-vhs,The Time Machine,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,07665402,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,the-tourist-bluray-floor-sale-thriller,The Tourist,,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,74019578,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-tourist-dvd-rental-thriller,The Tourist,,DVD,Media > Videos,,"DVD, Formatted, Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,39590394,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-town-bluray-floor-sale-action,The Town,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93129210,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,the-toy-dvd-rental-comedy,The Toy,,DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,01824762,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-toy-vhs-rental-comedy,The Toy,,VHS,Media > Videos,,"Comedy, Formatted, Rental, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,18542842,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-triangle-dvd-rental-sci-fi,The Triangle,,DVD,Media > Videos,,"DVD, Formatted, Rental, Sci-Fi",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,72347386,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,the-turn-of-the-screw-vhs-floor-sale-thriller,The Turn of the Screw,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,30544890,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-twelve-chairs-vhs-floor-sale-comedy,The Twelve Chairs,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,22.00,,true,true,,,,,00345594,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-underneath-dvd-rental-thriller,The Underneath,,DVD,Media > Videos,,"DVD, Formatted, Rental, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,30941178,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-unsaid-vhs-floor-sale-thriller,The Unsaid,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,57164026,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no image,the-vanishing-vhs-floor-sale-thriller,The Vanishing,<p></p>,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,85706234,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,the-verdict-vhs-rental-drama,The Verdict,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,09168634,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,the-village-dvd-floor-sale-horror,The Village,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Horror",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,73659130,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-warning-vhs,The Warning,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,19173370,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-wasp-woman-vhs-floor-sale-horror,The Wasp Woman,,VHS,Media > Videos,,"Floor Sale, Formatted, Horror, VHS",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,71223290,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-watch-dvd-rental-comedy,The Watch,,DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,41626874,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-waterboy-vhs-floor-sale-comedy,The Waterboy,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,35749882,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-wave-dvd-rental-action,The Wave,,DVD,Media > Videos,,"Action, DVD, Formatted, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,71724794,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,the-wedding-date-dvd-floor-sale-romantic-comedy,The Wedding Date,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,73691898,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-wedding-date-dvd-rental-romantic-comedy,The Wedding Date,,DVD,Media > Videos,,"DVD, Formatted, Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,06732794,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no description; no image,the-wedding-planner-dvd-rental-romantic-comedy,The Wedding Planner,,DVD,Media > Videos,,"DVD, Formatted, Rental, Romantic Comedy",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,05389306,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no image,the-wedding-planner-vhs-5,The Wedding Planner,<p>5</p>,VHS,Media > Videos,,"Floor Sale, Formatted, Romantic Comedy, VHS",true,Genre,Romantic Comedy,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,21917946,,,,false,,,,,,,romantic-comedy,,,,,,,,,,,,lb,,,active
no image,the-wedding-singer-vhs-floor-sale-comedy,The Wedding Singer,<p></p>,VHS,,,"Comedy, Floor Sale",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,53273850,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,the-weight-of-water-vhs-floor-sale-thriller,The Weight of Water,<p></p>,VHS,,,"Floor Sale, Thriller",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,59254522,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,the-wilde-girls-vhs-rental-drama,The Wilde Girls,<p></p>,VHS,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,61810682,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,the-witches-vhs-floor-sale-kids-family,The Witches,,VHS,Media > Videos,,"Floor Sale, Formatted, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,35696634,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,the-wizard-of-oz-dvd-floor-sale-kids-family,The Wizard of Oz,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,28095738,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,the-wolf-man-vhs,The Wolf Man,,VHS,Media > Videos,,"Floor Sale, Formatted, Horror, VHS",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,60080890,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-wolfman-dvd-rental-horror,The Wolfman,,DVD,Media > Videos,,"DVD, Formatted, Horror, Rental",true,Genre,Horror,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,41385210,,,,false,,,,,,,horror,,,,,,,,,,,,lb,,,active
no description; no image,the-worst-witch-vhs-floor-sale-kids-family,The Worst Witch,,VHS,Media > Videos,,"Floor Sale, Formatted, Kids & Family, VHS",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,15.00,,true,true,,,,,38275578,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,the-wrong-man-vhs-floor-sale-thriller,The Wrong Man,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,11.00,,true,true,,,,,15425530,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,the-year-without-a-santa-claus-vhs-floor-sale-holiday,The Year Without a Santa Claus,,VHS,Media > Videos,,"Floor Sale, Formatted, Holiday, VHS",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,00536570,,,,false,,,,,,,holiday,,,,,,,,,,,,lb,,,active
no description; no image,thicker-than-water-vhs-floor-sale-drama,Thicker Than Water,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,65694458,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,things-behind-the-sun-vhs,Things Behind the Sun,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,93174778,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,thirteen-days-vhs,Thirteen Days,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93338618,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,thirteen-vhs,Thirteen,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,86734586,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,this-is-christmas-dvd-rental-holiday,This is Christmas,,DVD,Media > Videos,,"DVD, Formatted, Holiday, Rental",true,Genre,Holiday,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,95238394,,,,false,,,,,,,holiday,,,,,,,,,,,,lb,,,active
no description; no image,thor-bluray-floor-sale-action,Thor,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,11929082,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,three-days-of-rain-dvd-rental-drama,Three Days of Rain,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,73436154,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no image,three-kings-dvd-floor-sale-action,Three Kings,<p>5</p>,DVD,Media > Videos,,"Action, DVD, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,82385402,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,three-kings-vhs,Three Kings,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,32211450,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,three-seasons-vhs-rental-drama,Three Seasons,,VHS,Media > Videos,,"Drama, Formatted, Rental, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,71173626,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,threesome-vhs-floor-sale-comedy,Threesome,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,80203002,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,thrill-seeker-vhs-floor-sale-thriller,Thrill Seeker,,VHS,Media > Videos,,"Floor Sale, Formatted, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,21176570,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no image,throne-of-blood-dvd-rental-drama,Throne of Blood,<p></p>,DVD,,,"Drama, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,49938682,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no image,thug-immortal-vhs-10,Thug Immortal,<p>10</p>,VHS,Media > Videos,,"Documentary, Floor Sale, Formatted, VHS",true,Genre,Documentary,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,61537786,,,,false,,,,,,,documentary,,,,,,,,,,,,lb,,,active
no description; no image,thumbsucker-dvd-rental-comedy,Thumbsucker,,DVD,Media > Videos,,"Comedy, DVD, Formatted, Rental",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,40249338,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no image,thunderbolt-vhs-rental-action,Thunderbolt,<p></p>,VHS,,,"Action, Rental",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,03448570,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
no description; no image,tides-of-war-vhs-floor-sale-action,Tides of War,,VHS,Media > Videos,,"Action, Floor Sale, Formatted, VHS",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,30501626,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,tightrope-vhs-rental-thriller,Tightrope,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,79840250,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,time-after-time-vhs-floor-sale-sci-f,Time After Time,,VHS,Media > Videos,,"Floor Sale, Formatted, Sci-Fi, VHS",true,Genre,Sci-Fi,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,00045050,,,,false,,,,,,,sci-fi,,,,,,,,,,,,lb,,,active
no description; no image,tinseltown-vhs-rental-comedy,Tinseltown,,VHS,Media > Videos,,"Comedy, Floor Sale, Formatted, VHS",true,Genre,Comedy,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,43323642,,,,false,,,,,,,comedy,,,,,,,,,,,,lb,,,active
no description; no image,titanic-bluray-floor-sale-drama,Titanic,,Blu-Ray,Media > Videos,,"Blu-Ray, Drama, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,93096442,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,titanic-collectors-edition-vhs-floor-sale-drama,Titanic Collector's Edition,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,11.00,,true,true,,,,,86221306,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,titanic-vhs,Titanic,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,96155898,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,to-kill-a-king-bluray-floor-sale-action,To Kill a King,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,34624506,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,to-the-ends-of-the-earth-dvd,To the Ends of the Earth,,DVD,Media > Videos,,"Drama, DVD, Floor Sale, Formatted",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,40341498,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,together-vhs-rental-drama,Together,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,44110074,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,tombo-vhs-floor-sale-drama,Tombo,,VHS,Media > Videos,,"Drama, Floor Sale, Formatted, VHS",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,01599994,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,tombstone-bluray-floor-sale-action,Tombstone,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,73986810,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,tombstone-dvd-rental-drama,Tombstone,,DVD,Media > Videos,,"Drama, DVD, Formatted, Rental",true,Genre,Drama,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,94575354,,,,false,,,,,,,drama,,,,,,,,,,,,lb,,,active
no description; no image,tomcat-vhs-rental-thriller,Tomcat,,VHS,Media > Videos,,"Formatted, Rental, Thriller, VHS",true,Genre,Thriller,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,80135162,,,,false,,,,,,,thriller,,,,,,,,,,,,lb,,,active
no description; no image,tomorrow-bluray-floor-sale-action,Tomorrow,,Blu-Ray,Media > Videos,,"Action, Blu-Ray, Floor Sale, Formatted",true,Genre,Action,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,93620730,,,,false,,,,,,,action,,,,,,,,,,,,lb,,,active
no description; no image,tomorrowland-bluray-floor-sale-kids-family,Tomorrowland,,Blu-Ray,Media > Videos,,"Blu-Ray, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,28259578,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
no description; no image,tomorrowland-dvd-floor-sale-kids-family,Tomorrowland,,DVD,Media > Videos,,"DVD, Floor Sale, Formatted, Kids & Family",true,Genre,Kids & Family,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,89238010,,,,false,,,,,,,kids-family,,,,,,,,,,,,lb,,,active
